dt,dt_iso,timezone,city_name,lat,lon,temp,dew_point,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,dt_iso,month,day,hour
1520456400,2018-03-07 21:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,57.51,23.95,57.18,61.14,1025,,,26,2018,3,7,21
1520460000,2018-03-07 22:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,58.86,23.29,57.79,61.14,1024,,,24,2018,3,7,22
1520463600,2018-03-07 23:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,58.86,22.39,57.79,61.14,1024,,,23,2018,3,7,23
1520467200,2018-03-08 00:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,56.98,21.87,55.99,58.23,1024,,,24,2018,3,8,0
1520470800,2018-03-08 01:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.49,23.97,53.37,55.81,1023,,,28,2018,3,8,1
1520474400,2018-03-08 02:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,53.62,24.69,52.39,53.94,1024,,,31,2018,3,8,2
1520478000,2018-03-08 03:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.76,26.42,50.59,55.74,1025,,,36,2018,3,8,3
1520481600,2018-03-08 04:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.22,30.22,47.89,52.14,1025,,,49,2018,3,8,4
1520485200,2018-03-08 05:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,48.63,29.17,48.18,52.14,1025,,,46,2018,3,8,5
1520488800,2018-03-08 06:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.87,31.87,44.58,48.54,1025,,,60,2018,3,8,6
1520492400,2018-03-08 07:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.96,31.57,44.58,49.23,1025,,,59,2018,3,8,7
1520496000,2018-03-08 08:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.87,30.76,44.58,47.17,1024,,,57,2018,3,8,8
1520499600,2018-03-08 09:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.37,30.33,43.93,46.09,1024,,,57,2018,3,8,9
1520503200,2018-03-08 10:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.67,30.2,42.85,46.74,1024,,,56,2018,3,8,10
1520506800,2018-03-08 11:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.35,31.06,43.93,46.74,1024,,,59,2018,3,8,11
1520510400,2018-03-08 12:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,43.11,31.46,42.78,46.99,1024,,,63,2018,3,8,12
1520514000,2018-03-08 13:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,44.33,30.31,43.93,45.19,1024,,,57,2018,3,8,13
1520517600,2018-03-08 14:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,47.97,29.57,46.35,48.18,1025,,,48,2018,3,8,14
1520521200,2018-03-08 15:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.33,30.4,50.59,52.14,1025,,,44,2018,3,8,15
1520524800,2018-03-08 16:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.09,28.44,54.19,56.25,1025,,,35,2018,3,8,16
1520528400,2018-03-08 17:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,57.09,27.37,56.89,58.23,1024,,,31,2018,3,8,17
1520532000,2018-03-08 18:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,62.1,29.03,59.59,63.27,1023,,,28,2018,3,8,18
1520535600,2018-03-08 19:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,64.38,29.98,61.39,66.54,1022,,,27,2018,3,8,19
1520539200,2018-03-08 20:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,66.4,29.84,64.99,68.34,1020,,,25,2018,3,8,20
1520542800,2018-03-08 21:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,69.22,30.15,66.79,71.94,1019,,,23,2018,3,8,21
1520546400,2018-03-08 22:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,69.33,29.26,68.59,71.94,1019,,,22,2018,3,8,22
1520550000,2018-03-08 23:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,67.86,29.12,66.79,70.14,1018,,,23,2018,3,8,23
1520553600,2018-03-09 00:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,66.09,27.81,65.89,66.79,1018,,,23,2018,3,9,0
1520557200,2018-03-09 01:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,64.09,30.56,63.19,64.74,1018,,,28,2018,3,9,1
1520560800,2018-03-09 02:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,62.74,27.09,62.58,63.27,1018,,,25,2018,3,9,2
1520564400,2018-03-09 03:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,62.2,28.33,61.39,62.94,1018,,,27,2018,3,9,3
1520568000,2018-03-09 04:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,60.4,29.93,59.77,61.39,1018,,,31,2018,3,9,4
1520571600,2018-03-09 05:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,57.52,29.71,57.18,59.34,1018,,,34,2018,3,9,5
1520575200,2018-03-09 06:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,57.07,30.6,56.89,57.79,1017,,,36,2018,3,9,6
1520578800,2018-03-09 07:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,57,31.14,55.74,57.18,1016,,,37,2018,3,9,7
1520582400,2018-03-09 08:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.62,35.73,55.38,56.25,1016,,,47,2018,3,9,8
1520586000,2018-03-09 09:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,55.11,39.72,54.19,55.74,1015,,,56,2018,3,9,9
1520589600,2018-03-09 10:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,53.31,41.05,52.93,54.27,1015,,,63,2018,3,9,10
1520593200,2018-03-09 11:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.87,42.04,51.78,53.94,1015,,,69,2018,3,9,11
1520596800,2018-03-09 12:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.46,42.75,50.95,54.27,1015,,,72,2018,3,9,12
1520600400,2018-03-09 13:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,51.46,42.75,50.95,53.94,1015,,,72,2018,3,9,13
1520604000,2018-03-09 14:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,53.35,43.45,52.93,55.74,1015,,,69,2018,3,9,14
1520607600,2018-03-09 15:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,57.38,46.13,55.99,58.23,1014,,,66,2018,3,9,15
1520611200,2018-03-09 16:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,62.22,48.18,61.39,66.54,1014,,,60,2018,3,9,16
1520614800,2018-03-09 17:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,67.62,51.87,63.19,70.14,1013,,,57,2018,3,9,17
1520618400,2018-03-09 18:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,69.35,50.99,68.59,72.27,1012,,,52,2018,3,9,18
1520622000,2018-03-09 19:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,71.22,52.72,70.39,75.54,1011,,,52,2018,3,9,19
1520625600,2018-03-09 20:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,74.86,53.29,72.19,76.23,1010,,,47,2018,3,9,20
1520629200,2018-03-09 21:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,73.51,53.2,72.19,76.23,1009,,,49,2018,3,9,21
1520632800,2018-03-09 22:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,73.51,52.07,72.19,76.23,1008,,,47,2018,3,9,22
1520636400,2018-03-09 23:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,73.51,53.2,72.19,74.25,1008,,,49,2018,3,9,23
1520640000,2018-03-10 00:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,73.09,53.37,72.19,73.74,1009,,,50,2018,3,10,0
1520643600,2018-03-10 01:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,71.74,53.71,71.58,72.27,1008,,,53,2018,3,10,1
1520647200,2018-03-10 02:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,69.87,54.91,69.78,71.94,1009,,,59,2018,3,10,2
1520650800,2018-03-10 03:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,69.87,54.91,69.78,70.39,1009,,,59,2018,3,10,3
1520654400,2018-03-10 04:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,67.93,55.74,66.97,68.59,1009,,,65,2018,3,10,4
1520658000,2018-03-10 05:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,66.49,55.62,66.07,67.23,1010,,,68,2018,3,10,5
1520661600,2018-03-10 06:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,64.63,56.91,64.38,66.54,1009,,,76,2018,3,10,6
1520665200,2018-03-10 07:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,64.6,57.6,64.09,65.25,1010,,,78,2018,3,10,7
1520668800,2018-03-10 08:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,64.11,58.51,63.19,64.74,1009,,,82,2018,3,10,8
1520672400,2018-03-10 09:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,64.17,58.89,63.73,64.99,1009,,,83,2018,3,10,9
1520676000,2018-03-10 10:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,64.09,60.15,63.19,64.74,1009,,,87,2018,3,10,10
1520679600,2018-03-10 11:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,64.11,60.17,63.19,64.74,1009,,,87,2018,3,10,11
1520683200,2018-03-10 12:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,62.74,60.08,62.58,64.74,1008,,,91,2018,3,10,12
1520686800,2018-03-10 13:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,62.89,59.59,62.83,63.27,1009,,,89,2018,3,10,13
1520690400,2018-03-10 14:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,64.09,60.48,63.19,64.74,1009,,,88,2018,3,10,14
1520694000,2018-03-10 15:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,67.75,61,64.99,70.14,1009,,,79,2018,3,10,15
1520697600,2018-03-10 16:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,69.33,60.31,68.59,71.94,1009,,,73,2018,3,10,16
1520701200,2018-03-10 17:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,69.87,58.42,69.78,74.25,1009,,,67,2018,3,10,17
1520704800,2018-03-10 18:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,74.86,60.04,72.19,77.34,1008,,,60,2018,3,10,18
1520708400,2018-03-10 19:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,76.86,57.38,75.79,77.34,1007,,,51,2018,3,10,19
1520712000,2018-03-10 20:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,78.8,56.89,77.59,81.27,1005,,,47,2018,3,10,20
1520715600,2018-03-10 21:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,81.99,56.66,79.39,83.25,1005,,,42,2018,3,10,21
1520719200,2018-03-10 22:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,82.51,57.13,81.19,83.25,1005,,,42,2018,3,10,22
1520722800,2018-03-10 23:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,84.04,58.5,82.74,84.18,1005,,,42,2018,3,10,23
1520726400,2018-03-11 00:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,82.09,61.63,81.19,82.74,1005,,,50,2018,3,11,0
1520730000,2018-03-11 01:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,80.26,60.49,77.31,80.58,1005,,,51,2018,3,11,1
1520733600,2018-03-11 02:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,78.96,63.43,75.33,81.19,1005,,,59,2018,3,11,2
1520737200,2018-03-11 03:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,75.51,60.66,73.74,75.79,1006,,,60,2018,3,11,3
1520740800,2018-03-11 04:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,73.58,60.66,71.37,73.99,1007,,,64,2018,3,11,4
1520744400,2018-03-11 05:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,71.65,60.94,70.39,71.94,1007,,,69,2018,3,11,5
1520748000,2018-03-11 06:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,71.24,60.55,70.14,71.58,1007,,,69,2018,3,11,6
1520751600,2018-03-11 07:00:00 +0000 UTC,-21600,Dallas Love Field Airport,32.848103,-96.851206,69.82,59.99,69.67,70.29,1007,,,71,2018,3,11,7
1520755200,2018-03-11 08:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,69.33,60.31,68.31,69.78,1007,,,73,2018,3,11,8
1520758800,2018-03-11 09:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,67.96,60.12,67.87,68.59,1008,,,76,2018,3,11,9
1520762400,2018-03-11 10:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,67.78,58.05,64.99,67.98,1008,,,71,2018,3,11,10
1520766000,2018-03-11 11:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,65.86,58.82,63.19,66.18,1010,,,78,2018,3,11,11
1520769600,2018-03-11 12:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,63.97,48.45,61.39,64.38,1012,,,57,2018,3,11,12
1520773200,2018-03-11 13:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,62.62,37.35,61.39,63.27,1013,,,39,2018,3,11,13
1520776800,2018-03-11 14:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,62.62,37.35,61.39,63.27,1015,,,39,2018,3,11,14
1520780400,2018-03-11 15:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,62.1,39.36,59.59,62.58,1017,,,43,2018,3,11,15
1520784000,2018-03-11 16:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,62.49,39.72,59.59,62.94,1018,,,43,2018,3,11,16
1520787600,2018-03-11 17:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,62.1,33.42,59.59,62.94,1019,,,34,2018,3,11,17
1520791200,2018-03-11 18:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,62.62,33.15,61.39,63.27,1020,,,33,2018,3,11,18
1520794800,2018-03-11 19:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,62.64,33.15,61.39,65.25,1020,,,33,2018,3,11,19
1520798400,2018-03-11 20:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,64.22,31.42,63.91,65.25,1019,,,29,2018,3,11,20
1520802000,2018-03-11 21:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,62.62,33.15,61.39,63.27,1020,,,33,2018,3,11,21
1520805600,2018-03-11 22:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,64.51,31.64,63.19,65.25,1019,,,29,2018,3,11,22
1520809200,2018-03-11 23:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,63.97,30.45,61.39,64.74,1020,,,28,2018,3,11,23
1520812800,2018-03-12 00:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,62.1,29.03,59.59,62.94,1021,,,28,2018,3,12,0
1520816400,2018-03-12 01:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,60.21,30.47,57.79,61.14,1022,,,32,2018,3,12,1
1520820000,2018-03-12 02:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,57.38,30.83,55.99,58.23,1023,,,36,2018,3,12,2
1520823600,2018-03-12 03:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,55.51,30.54,54.19,55.81,1024,,,38,2018,3,12,3
1520827200,2018-03-12 04:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,53.53,31.14,50.59,53.94,1025,,,42,2018,3,12,4
1520830800,2018-03-12 05:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,51.66,32.63,48.79,52.29,1025,,,48,2018,3,12,5
1520834400,2018-03-12 06:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,49.86,31.98,48.61,50.34,1026,,,50,2018,3,12,6
1520838000,2018-03-12 07:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,48.38,33.42,46.99,49.23,1026,,,56,2018,3,12,7
1520841600,2018-03-12 08:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,47.79,32.43,43.39,48.18,1027,,,55,2018,3,12,8
1520845200,2018-03-12 09:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,44.62,33.21,43.21,46.74,1027,,,64,2018,3,12,9
1520848800,2018-03-12 10:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,44.51,32.32,41.59,45.27,1027,,,62,2018,3,12,10
1520852400,2018-03-12 11:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,42.62,32.45,39.79,43.29,1027,,,67,2018,3,12,11
1520856000,2018-03-12 12:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,42.21,32.41,39.79,43.29,1027,,,68,2018,3,12,12
1520859600,2018-03-12 13:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,40.86,32.2,39.79,41.34,1028,,,71,2018,3,12,13
1520863200,2018-03-12 14:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,44.1,33.48,41.59,45.27,1028,,,66,2018,3,12,14
1520866800,2018-03-12 15:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,46.09,33.01,45.19,48.54,1030,,,60,2018,3,12,15
1520870400,2018-03-12 16:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,48.4,33.89,46.99,50.34,1030,,,57,2018,3,12,16
1520874000,2018-03-12 17:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,51.75,33.73,50.59,52.29,1029,,,50,2018,3,12,17
1520877600,2018-03-12 18:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,55.51,33.4,54.19,56.25,1029,,,43,2018,3,12,18
1520881200,2018-03-12 19:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,57.4,33.3,55.99,59.34,1028,,,40,2018,3,12,19
1520884800,2018-03-12 20:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,60.3,35.28,57.79,61.14,1026,,,39,2018,3,12,20
1520888400,2018-03-12 21:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,62.2,33.53,61.39,62.94,1025,,,34,2018,3,12,21
1520892000,2018-03-12 22:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,62.22,32.79,61.39,64.74,1025,,,33,2018,3,12,22
1520895600,2018-03-12 23:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,62.22,32.79,61.39,63.27,1024,,,33,2018,3,12,23
1520899200,2018-03-13 00:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,60.85,31.64,60.78,61.39,1024,,,33,2018,3,13,0
1520902800,2018-03-13 01:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,57.09,30,55.35,57.79,1024,,,35,2018,3,13,1
1520906400,2018-03-13 02:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,55.09,33.03,54.19,56.25,1024,,,43,2018,3,13,2
1520910000,2018-03-13 03:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,53.26,34.11,52.39,57.54,1025,,,48,2018,3,13,3
1520913600,2018-03-13 04:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,50.02,34.5,49.87,54.27,1025,,,55,2018,3,13,4
1520917200,2018-03-13 05:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,48.24,35.44,47.89,51.13,1025,,,61,2018,3,13,5
1520920800,2018-03-13 06:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,48.52,34,48.18,49.23,1025,,,57,2018,3,13,6
1520924400,2018-03-13 07:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,48,33.94,46.74,48.18,1025,,,58,2018,3,13,7
1520928000,2018-03-13 08:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,44.42,31.14,43.93,46.99,1025,,,59,2018,3,13,8
1520931600,2018-03-13 09:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,46.18,31.06,45.91,46.99,1025,,,55,2018,3,13,9
1520935200,2018-03-13 10:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,46.6,30.6,46.38,47.25,1025,,,53,2018,3,13,10
1520938800,2018-03-13 11:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,46.62,30.61,46.38,47.25,1025,,,53,2018,3,13,11
1520942400,2018-03-13 12:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,47.97,31.71,46.74,48.18,1025,,,53,2018,3,13,12
1520946000,2018-03-13 13:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,46.51,31.71,45.19,47.25,1026,,,56,2018,3,13,13
1520949600,2018-03-13 14:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,48.27,31.96,45.19,48.79,1027,,,53,2018,3,13,14
1520953200,2018-03-13 15:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,51.21,30.78,48.79,51.78,1028,,,45,2018,3,13,15
1520956800,2018-03-13 16:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,53.22,29.84,52.39,54.27,1028,,,40,2018,3,13,16
1520960400,2018-03-13 17:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,55.51,28.13,54.19,56.25,1028,,,34,2018,3,13,17
1520964000,2018-03-13 18:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,57.4,26.92,55.99,62.94,1027,,,30,2018,3,13,18
1520967600,2018-03-13 19:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,60.75,26.42,59.59,63.27,1027,,,26,2018,3,13,19
1520971200,2018-03-13 20:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,62.22,25.83,61.39,63.27,1025,,,24,2018,3,13,20
1520974800,2018-03-13 21:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,63.97,27.14,61.39,64.74,1025,,,24,2018,3,13,21
1520978400,2018-03-13 22:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,64.09,24.39,63.19,64.74,1024,,,21,2018,3,13,22
1520982000,2018-03-13 23:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,64.09,23.36,63.19,64.74,1024,,,20,2018,3,13,23
1520985600,2018-03-14 00:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,62.2,24.91,61.14,62.58,1024,,,23,2018,3,14,0
1520989200,2018-03-14 01:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,58.86,26.56,57.54,58.98,1025,,,28,2018,3,14,1
1520992800,2018-03-14 02:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,56.97,26.58,55.35,57.18,1025,,,30,2018,3,14,2
1520996400,2018-03-14 03:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,55.62,24.82,53.37,55.99,1026,,,29,2018,3,14,3
1521000000,2018-03-14 04:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,53.24,26.98,52.39,53.94,1027,,,35,2018,3,14,4
1521003600,2018-03-14 05:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,51.48,26.78,50.95,54.27,1027,,,37,2018,3,14,5
1521007200,2018-03-14 06:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,48.52,29.55,48.18,52.14,1027,,,47,2018,3,14,6
1521010800,2018-03-14 07:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,48.07,28.72,44.37,48.79,1027,,,46,2018,3,14,7
1521014400,2018-03-14 08:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,46.31,29.1,45.91,48.79,1027,,,50,2018,3,14,8
1521018000,2018-03-14 09:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,44.91,28.8,44.58,48.07,1027,,,52,2018,3,14,9
1521021600,2018-03-14 10:00:00 +0000 UTC,-18000,Dallas Love Field Airport,32.848103,-96.851206,44.38,30.34,43.93,46.99,1026,,,57,2018,3,14,10
